"KpiId","KpiName","Value","DataType","Period","StartDate","EndDate","CollectionFrequency"
"DOMV7","Domestic Violence Occurrence Type - Other","74.00 Number","Number","2012/2013_Q4","2013-01-01","2013-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","27.00 Number","Number","2012/2013_Feb","2013-02-01","2013-02-28","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","26.00 Number","Number","2012/2013_Mar","2013-03-01","2013-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","67.00 Number","Number","2013/2014_Q1","2013-04-01","2013-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","15.00 Number","Number","2013/2014_Apr","2013-04-01","2013-04-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","285.00 Number","Number","2013/2014","2013-04-01","2014-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","19.00 Number","Number","2013/2014_May","2013-05-01","2013-05-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","33.00 Number","Number","2013/2014_Jun","2013-06-01","2013-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","71.00 Number","Number","2013/2014_Q2","2013-07-01","2013-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","25.00 Number","Number","2013/2014_Jul","2013-07-01","2013-07-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","32.00 Number","Number","2013/2014_Aug","2013-08-01","2013-08-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","14.00 Number","Number","2013/2014_Sep","2013-09-01","2013-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","22.00 Number","Number","2013/2014_Oct","2013-10-01","2013-10-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","73.00 Number","Number","2013/2014_Q3","2013-10-01","2013-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","26.00 Number","Number","2013/2014_Nov","2013-11-01","2013-11-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","25.00 Number","Number","2013/2014_Dec","2013-12-01","2013-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","21.00 Number","Number","2013/2014_Jan","2014-01-01","2014-01-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","74.00 Number","Number","2013/2014_Q4","2014-01-01","2014-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","27.00 Number","Number","2013/2014_Feb","2014-02-01","2014-02-28","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","26.00 Number","Number","2013/2014_Mar","2014-03-01","2014-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","70.00 Number","Number","2014/2015_Q1","2014-04-01","2014-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","289.00 Number","Number","2014/2015","2014-04-01","2015-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","23.00 Number","Number","2014/2015_Apr","2014-04-01","2014-04-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","27.00 Number","Number","2014/2015_May","2014-05-01","2014-05-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","20.00 Number","Number","2014/2015_Jun","2014-06-01","2014-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","25.00 Number","Number","2014/2015_Jul","2014-07-01","2014-07-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","78.00 Number","Number","2014/2015_Q2","2014-07-01","2014-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","30.00 Number","Number","2014/2015_Aug","2014-08-01","2014-08-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","23.00 Number","Number","2014/2015_Sep","2014-09-01","2014-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","69.00 Number","Number","2014/2015_Q3","2014-10-01","2014-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","21.00 Number","Number","2014/2015_Oct","2014-10-01","2014-10-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","24.00 Number","Number","2014/2015_Nov","2014-11-01","2014-11-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","24.00 Number","Number","2014/2015_Dec","2014-12-01","2014-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","22.00 Number","Number","2014/2015_Jan","2015-01-01","2015-01-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","72.00 Number","Number","2014/2015_Q4","2015-01-01","2015-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","17.00 Number","Number","2014/2015_Feb","2015-02-01","2015-02-28","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","33.00 Number","Number","2014/2015_Mar","2015-03-01","2015-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","90.00 Number","Number","2015/2016_Q1","2015-04-01","2015-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","381.00 Number","Number","2015/2016","2015-04-01","2016-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","33.00 Number","Number","2015/2016_Apr","2015-04-01","2015-04-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","23.00 Number","Number","2015/2016_May","2015-05-01","2015-05-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","34.00 Number","Number","2015/2016_Jun","2015-06-01","2015-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","91.00 Number","Number","2015/2016_Q2","2015-07-01","2015-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","34.00 Number","Number","2015/2016_Jul","2015-07-01","2015-07-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","30.00 Number","Number","2015/2016_Aug","2015-08-01","2015-08-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","27.00 Number","Number","2015/2016_Sep","2015-09-01","2015-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","101.00 Number","Number","2015/2016_Q3","2015-10-01","2015-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","37.00 Number","Number","2015/2016_Oct","2015-10-01","2015-10-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","21.00 Number","Number","2015/2016_Nov","2015-11-01","2015-11-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","43.00 Number","Number","2015/2016_Dec","2015-12-01","2015-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","31.00 Number","Number","2015/2016_Jan","2016-01-01","2016-01-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","99.00 Number","Number","2015/2016_Q4","2016-01-01","2016-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","29.00 Number","Number","2015/2016_Feb","2016-02-01","2016-02-29","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","39.00 Number","Number","2015/2016_Mar","2016-03-01","2016-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","591.00 Number","Number","2016/2017","2016-04-01","2017-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","143.00 Number","Number","2016/2017_Q1","2016-04-01","2016-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","46.00 Number","Number","2016/2017_Apr","2016-04-01","2016-04-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","47.00 Number","Number","2016/2017_May","2016-05-01","2016-05-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","50.00 Number","Number","2016/2017_Jun","2016-06-01","2016-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","158.00 Number","Number","2016/2017_Q2","2016-07-01","2016-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","49.00 Number","Number","2016/2017_Jul","2016-07-01","2016-07-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","49.00 Number","Number","2016/2017_Aug","2016-08-01","2016-08-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","60.00 Number","Number","2016/2017_Sep","2016-09-01","2016-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","147.00 Number","Number","2016/2017_Q3","2016-10-01","2016-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","47.00 Number","Number","2016/2017_Oct","2016-10-01","2016-10-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","51.00 Number","Number","2016/2017_Nov","2016-11-01","2016-11-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","49.00 Number","Number","2016/2017_Dec","2016-12-01","2016-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","143.00 Number","Number","2016/2017_Q4","2017-01-01","2017-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","58.00 Number","Number","2016/2017_Jan","2017-01-01","2017-01-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","27.00 Number","Number","2016/2017_Feb","2017-02-01","2017-02-28","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","58.00 Number","Number","2016/2017_Mar","2017-03-01","2017-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","40.00 Number","Number","2017/2018_Apr","2017-04-01","2017-04-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NC","Number","2017/2018","2017-04-01","2018-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","161.00 Number","Number","2017/2018_Q1","2017-04-01","2017-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","53.00 Number","Number","2017/2018_May","2017-05-01","2017-05-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","68.00 Number","Number","2017/2018_Jun","2017-06-01","2017-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","55.00 Number","Number","2017/2018_Jul","2017-07-01","2017-07-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","156.00 Number","Number","2017/2018_Q2","2017-07-01","2017-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","56.00 Number","Number","2017/2018_Aug","2017-08-01","2017-08-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","45.00 Number","Number","2017/2018_Sep","2017-09-01","2017-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NC","Number","2017/2018_Q3","2017-10-01","2017-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","49.00 Number","Number","2017/2018_Oct","2017-10-01","2017-10-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","40.00 Number","Number","2017/2018_Nov","2017-11-01","2017-11-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NC","Number","2017/2018_Dec","2017-12-01","2017-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NC","Number","2017/2018_Q4","2018-01-01","2018-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NC","Number","2017/2018_Jan","2018-01-01","2018-01-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NC","Number","2017/2018_Feb","2018-02-01","2018-02-28","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NC","Number","2017/2018_Mar","2018-03-01","2018-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019","2018-04-01","2019-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Q1","2018-04-01","2018-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Apr","2018-04-01","2018-04-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_May","2018-05-01","2018-05-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Jun","2018-06-01","2018-06-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Jul","2018-07-01","2018-07-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Q2","2018-07-01","2018-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Aug","2018-08-01","2018-08-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Sep","2018-09-01","2018-09-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Q3","2018-10-01","2018-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Oct","2018-10-01","2018-10-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Nov","2018-11-01","2018-11-30","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Dec","2018-12-01","2018-12-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Q4","2019-01-01","2019-03-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Jan","2019-01-01","2019-01-31","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Feb","2019-02-01","2019-02-28","Monthly"
"DOMV7","Domestic Violence Occurrence Type - Other","NA","Number","2018/2019_Mar","2019-03-01","2019-03-31","Monthly"
